user_id,event_type,event_ts,campaign_id,campaign_name,channel,order_id,order_value
u_00360,purchase,2025-07-30 15:12:19,,,,9769c1f2-db18-4ab6-819c-2547faf865d0,40.27
u_00474,purchase,2025-07-30 15:26:29,,,,ebfd9156-8882-4c97-8cff-f42a9812b3f7,34.2
u_00115,click,2025-07-30 15:28:16,AFF-200,Top Affiliates,Affiliate,,
u_00325,click,2025-07-30 15:43:47,SOC-011,Back-to-School,Paid Social,,
u_00001,click,2025-07-30 15:47:02,SEA-001,Brand Search,Paid Search,,
u_00863,purchase,2025-07-30 15:47:47,,,,8fe6ff90-8960-4ecb-908e-3fade5d5d97f,35.2
u_00179,purchase,2025-07-30 16:01:31,,,,d512cbbb-81ea-46e4-ab78-916b2ccda8dc,52.57
u_00033,click,2025-07-30 16:08:07,AFF-200,Top Affiliates,Affiliate,,
u_01560,click,2025-07-30 16:13:35,AFF-200,Top Affiliates,Affiliate,,
u_00417,click,2025-07-30 16:21:58,SOC-010,Summer Splash,Paid Social,,
u_01097,click,2025-07-30 16:36:26,AFF-200,Top Affiliates,Affiliate,,
u_01115,click,2025-07-30 16:38:08,SEA-001,Brand Search,Paid Search,,
u_01110,purchase,2025-07-30 16:42:37,,,,2163721f-ddd5-4b49-8838-526aa2dfdd08,67.23
u_01568,click,2025-07-30 16:46:29,SEA-002,Competitor Conquest,Paid Search,,
u_00807,click,2025-07-30 16:53:07,AFF-200,Top Affiliates,Affiliate,,
u_01058,purchase,2025-07-30 16:57:51,,,,463adc78-4c1c-4c9f-890c-94bbc9d0317a,45.57
u_00393,click,2025-07-30 17:22:50,SOC-010,Summer Splash,Paid Social,,
u_01097,click,2025-07-30 17:29:28,SEA-002,Competitor Conquest,Paid Search,,
u_00098,click,2025-07-30 17:31:26,DSP-100,Awareness Blast,Display,,
u_00873,click,2025-07-30 17:38:10,AFF-200,Top Affiliates,Affiliate,,
u_01576,click,2025-07-30 17:44:43,DSP-100,Awareness Blast,Display,,
u_00609,purchase,2025-07-30 17:45:55,,,,87944b6b-4ffc-444f-b991-628aaf74efe1,78.97
u_01777,click,2025-07-30 17:47:23,AFF-200,Top Affiliates,Affiliate,,
u_01181,click,2025-07-30 17:52:06,SEA-002,Competitor Conquest,Paid Search,,
u_01767,purchase,2025-07-30 17:57:56,,,,9707df2d-1d59-4f0f-84ca-7471082a835f,34.35
u_00177,click,2025-07-30 17:58:47,SEA-002,Competitor Conquest,Paid Search,,
u_01874,click,2025-07-30 17:59:44,SOC-011,Back-to-School,Paid Social,,
u_01615,click,2025-07-30 18:00:42,SOC-011,Back-to-School,Paid Social,,
u_01573,click,2025-07-30 18:05:26,SOC-010,Summer Splash,Paid Social,,
u_00387,purchase,2025-07-30 18:11:18,,,,8c569e37-66db-4b18-b59f-696f927e0d5e,16.63
u_01106,purchase,2025-07-30 18:15:50,,,,d30d1b7b-9b4b-475b-a1f1-27920e90a854,59.95
u_01668,click,2025-07-30 18:16:17,SOC-010,Summer Splash,Paid Social,,
u_00959,click,2025-07-30 18:26:54,SOC-011,Back-to-School,Paid Social,,
u_00980,click,2025-07-30 18:34:16,AFF-200,Top Affiliates,Affiliate,,
u_01448,click,2025-07-30 18:34:46,SOC-011,Back-to-School,Paid Social,,
u_00723,click,2025-07-30 18:40:53,SOC-010,Summer Splash,Paid Social,,
u_00609,click,2025-07-30 18:40:59,SEA-002,Competitor Conquest,Paid Search,,
u_01978,click,2025-07-30 18:52:35,SOC-011,Back-to-School,Paid Social,,
u_00289,click,2025-07-30 18:55:49,SEA-001,Brand Search,Paid Search,,
u_00454,click,2025-07-30 18:57:25,SEA-002,Competitor Conquest,Paid Search,,
u_01568,click,2025-07-30 18:59:53,AFF-200,Top Affiliates,Affiliate,,
u_01869,click,2025-07-30 19:09:06,DSP-100,Awareness Blast,Display,,
u_00424,purchase,2025-07-30 19:12:18,,,,2abb628c-3d3c-4f8b-8346-4f78888ca46f,188.28
u_00662,click,2025-07-30 19:14:59,DSP-100,Awareness Blast,Display,,
u_00071,click,2025-07-30 19:18:59,SOC-011,Back-to-School,Paid Social,,
u_00642,click,2025-07-30 19:19:41,SOC-011,Back-to-School,Paid Social,,
u_01176,click,2025-07-30 19:32:51,SEA-002,Competitor Conquest,Paid Search,,
u_00288,click,2025-07-30 19:37:51,AFF-200,Top Affiliates,Affiliate,,
u_00064,click,2025-07-30 19:45:24,SEA-002,Competitor Conquest,Paid Search,,
u_00193,click,2025-07-30 19:53:55,SOC-011,Back-to-School,Paid Social,,
u_00937,purchase,2025-07-30 19:54:41,,,,d940177b-7e31-407f-a258-fb59ec1ceafd,49.44
u_01175,purchase,2025-07-30 19:55:47,,,,eeaeb08d-ec04-4fb6-b4d1-cd75873a2195,33.79
u_01058,click,2025-07-30 19:56:41,SOC-010,Summer Splash,Paid Social,,
u_01628,click,2025-07-30 19:58:12,DSP-100,Awareness Blast,Display,,
u_01818,click,2025-07-30 20:02:10,SEA-001,Brand Search,Paid Search,,
u_01171,click,2025-07-30 20:07:27,SOC-011,Back-to-School,Paid Social,,
u_00502,purchase,2025-07-30 20:19:22,,,,f1b8779b-3c96-4357-aaf9-0f4786f7c43d,259.71
u_01815,click,2025-07-30 20:24:34,SEA-001,Brand Search,Paid Search,,
u_00288,click,2025-07-30 20:24:44,SEA-002,Competitor Conquest,Paid Search,,
u_00785,purchase,2025-07-30 20:27:47,,,,86469ef0-b34f-474f-9092-ceb4ba12142c,87.3
u_01668,click,2025-07-30 20:31:06,AFF-200,Top Affiliates,Affiliate,,
u_01979,click,2025-07-30 20:33:55,DSP-100,Awareness Blast,Display,,
u_00335,click,2025-07-30 20:45:47,DSP-100,Awareness Blast,Display,,
u_01927,purchase,2025-07-30 20:47:06,,,,5e146de4-d461-4aa6-a10b-b374b019b207,65.82
u_00075,click,2025-07-30 20:50:38,SOC-011,Back-to-School,Paid Social,,
u_00115,click,2025-07-30 20:51:54,SEA-002,Competitor Conquest,Paid Search,,
u_00940,click,2025-07-30 21:06:51,AFF-200,Top Affiliates,Affiliate,,
u_01671,click,2025-07-30 21:12:22,SEA-002,Competitor Conquest,Paid Search,,
u_00238,click,2025-07-30 21:27:17,SOC-011,Back-to-School,Paid Social,,
u_01474,purchase,2025-07-30 21:38:22,,,,e659317c-2c9c-4d2b-bf03-f4081bff6eb2,126.3
u_00529,purchase,2025-07-30 21:45:12,,,,9d55a628-c13b-4d7b-9552-8756d455ab9b,77.54
u_01481,click,2025-07-30 21:46:21,DSP-100,Awareness Blast,Display,,
u_01269,click,2025-07-30 21:50:25,SEA-001,Brand Search,Paid Search,,
u_01092,click,2025-07-30 22:08:58,SEA-001,Brand Search,Paid Search,,
u_01580,click,2025-07-30 22:11:51,AFF-200,Top Affiliates,Affiliate,,
u_01628,click,2025-07-30 22:19:11,AFF-200,Top Affiliates,Affiliate,,
u_00569,purchase,2025-07-30 22:20:04,,,,7ff52278-ba0f-4b61-aac6-b900913cfbf0,246.28
u_01856,click,2025-07-30 22:34:14,SEA-001,Brand Search,Paid Search,,
u_00289,click,2025-07-30 22:38:36,AFF-200,Top Affiliates,Affiliate,,
u_00980,click,2025-07-30 22:38:43,DSP-100,Awareness Blast,Display,,
u_01966,click,2025-07-30 22:47:19,AFF-200,Top Affiliates,Affiliate,,
u_00563,click,2025-07-30 22:49:52,SEA-002,Competitor Conquest,Paid Search,,
u_00807,click,2025-07-30 23:00:47,SEA-002,Competitor Conquest,Paid Search,,
u_01027,click,2025-07-30 23:01:44,SOC-011,Back-to-School,Paid Social,,
u_00824,click,2025-07-30 23:02:25,SOC-010,Summer Splash,Paid Social,,
u_01824,purchase,2025-07-30 23:09:01,,,,9050aebf-88ee-46e0-a0b1-cace1334635d,47.67
u_00630,click,2025-07-30 23:34:59,DSP-100,Awareness Blast,Display,,
u_01944,click,2025-07-30 23:35:01,SOC-011,Back-to-School,Paid Social,,
u_01560,click,2025-07-30 23:40:00,SOC-011,Back-to-School,Paid Social,,
u_01688,click,2025-07-30 23:46:49,SEA-002,Competitor Conquest,Paid Search,,
u_01699,click,2025-07-30 23:48:41,SOC-010,Summer Splash,Paid Social,,
u_00991,purchase,2025-07-30 23:50:44,,,,be1ce867-3655-4492-963f-6adfcdb55ec7,81.95
u_01640,click,2025-07-30 23:55:43,SEA-002,Competitor Conquest,Paid Search,,
u_00115,click,2025-07-30 23:58:18,DSP-100,Awareness Blast,Display,,
u_00273,click,2025-07-31 00:03:49,SEA-001,Brand Search,Paid Search,,
u_00471,click,2025-07-31 00:05:08,SOC-011,Back-to-School,Paid Social,,
u_00119,click,2025-07-31 00:12:45,DSP-100,Awareness Blast,Display,,
u_01473,click,2025-07-31 00:15:09,SOC-011,Back-to-School,Paid Social,,
u_00058,click,2025-07-31 00:26:41,AFF-200,Top Affiliates,Affiliate,,
u_00117,click,2025-07-31 00:26:50,SOC-010,Summer Splash,Paid Social,,
u_00492,click,2025-07-31 00:31:05,AFF-200,Top Affiliates,Affiliate,,
u_01955,click,2025-07-31 00:31:07,SOC-011,Back-to-School,Paid Social,,
u_00274,purchase,2025-07-31 00:36:07,,,,5bc2177d-f570-4d82-8115-b3d0c9fc60c2,56.35
u_00276,purchase,2025-07-31 00:39:50,,,,57ddf9e6-ccb4-4db6-bc47-319b799b1b95,90.08
u_00606,purchase,2025-07-31 00:43:50,,,,ab3f3f38-5785-4918-9099-b1655fcdca57,36.47
u_01258,click,2025-07-31 00:48:30,DSP-100,Awareness Blast,Display,,
u_01746,click,2025-07-31 00:51:03,SOC-011,Back-to-School,Paid Social,,
u_00997,click,2025-07-31 00:52:37,DSP-100,Awareness Blast,Display,,
u_01263,purchase,2025-07-31 00:59:21,,,,30aafa54-1d40-4662-90e2-ab2f279d238b,59.46
u_01954,click,2025-07-31 01:00:22,SEA-002,Competitor Conquest,Paid Search,,
u_00339,click,2025-07-31 01:01:17,SOC-010,Summer Splash,Paid Social,,
u_01329,click,2025-07-31 01:01:23,SOC-010,Summer Splash,Paid Social,,
u_00699,click,2025-07-31 01:15:16,SEA-001,Brand Search,Paid Search,,
u_00299,click,2025-07-31 01:22:45,SOC-011,Back-to-School,Paid Social,,
u_01917,click,2025-07-31 01:26:29,SEA-002,Competitor Conquest,Paid Search,,
u_01447,purchase,2025-07-31 01:27:52,,,,8f4e464b-6750-487a-8edd-1d48e97476f0,162.33
u_01685,click,2025-07-31 01:35:56,SEA-001,Brand Search,Paid Search,,
u_01496,click,2025-07-31 01:35:58,SOC-011,Back-to-School,Paid Social,,
u_01952,click,2025-07-31 01:40:42,SOC-011,Back-to-School,Paid Social,,
u_00892,click,2025-07-31 01:42:17,SEA-002,Competitor Conquest,Paid Search,,
u_01108,purchase,2025-07-31 01:47:41,,,,f5ef3adf-77e8-43ac-9c89-7dbb98bb08d8,228.11
u_00350,purchase,2025-07-31 01:48:56,,,,8b357867-1e24-4388-bccd-87fe2bda6fda,70.55
u_01864,click,2025-07-31 01:49:13,SOC-011,Back-to-School,Paid Social,,
u_00230,purchase,2025-07-31 01:56:57,,,,658eb538-a782-441e-bcf4-cce8f34b03fe,61.87
u_01972,purchase,2025-07-31 02:08:12,,,,e8df3c32-67dc-420f-aa0f-ca1c8b2b32dc,169.47
u_01090,click,2025-07-31 02:09:07,SEA-001,Brand Search,Paid Search,,
u_00634,purchase,2025-07-31 02:11:48,,,,046f0a09-c1f3-43c0-bf09-83e7205da3f2,51.85
u_01952,click,2025-07-31 02:13:33,SEA-001,Brand Search,Paid Search,,
u_00887,click,2025-07-31 02:13:37,DSP-100,Awareness Blast,Display,,
u_01151,purchase,2025-07-31 02:16:51,,,,e8318edc-b749-49c6-b851-9e4f492a2958,106.69
u_01577,purchase,2025-07-31 02:22:09,,,,cbe601d8-a6b1-40f4-a86f-cd2fa1a96e5b,56.35
u_01970,purchase,2025-07-31 02:27:43,,,,9bd368bb-363e-4846-a6d8-dbf1f7c23c59,140.38
u_00133,click,2025-07-31 02:32:12,SOC-010,Summer Splash,Paid Social,,
u_00419,click,2025-07-31 02:34:55,SOC-011,Back-to-School,Paid Social,,
u_00527,purchase,2025-07-31 02:36:45,,,,21ef02c0-4642-4613-ae54-5e9feec061ea,196.25
u_01096,purchase,2025-07-31 02:36:55,,,,4eeedc4d-63d8-4563-904c-d75691509842,50.64
u_01431,click,2025-07-31 02:42:59,SEA-002,Competitor Conquest,Paid Search,,
u_01241,click,2025-07-31 02:46:55,AFF-200,Top Affiliates,Affiliate,,
u_00085,click,2025-07-31 02:47:17,AFF-200,Top Affiliates,Affiliate,,
u_01658,click,2025-07-31 02:50:07,SOC-011,Back-to-School,Paid Social,,
u_00887,click,2025-07-31 02:53:43,AFF-200,Top Affiliates,Affiliate,,
u_00110,click,2025-07-31 02:59:40,SEA-002,Competitor Conquest,Paid Search,,
u_00971,click,2025-07-31 03:01:03,SOC-010,Summer Splash,Paid Social,,
u_00132,click,2025-07-31 03:06:04,SEA-002,Competitor Conquest,Paid Search,,
u_01503,click,2025-07-31 03:06:35,SEA-002,Competitor Conquest,Paid Search,,
u_01433,purchase,2025-07-31 03:08:58,,,,05411768-0930-4919-8e13-0876528637ab,88.92
u_00414,click,2025-07-31 03:13:00,DSP-100,Awareness Blast,Display,,
u_01285,click,2025-07-31 03:20:15,AFF-200,Top Affiliates,Affiliate,,
u_00682,click,2025-07-31 03:20:20,AFF-200,Top Affiliates,Affiliate,,
u_00555,click,2025-07-31 03:24:46,SEA-001,Brand Search,Paid Search,,
u_00037,click,2025-07-31 03:29:06,AFF-200,Top Affiliates,Affiliate,,
u_00583,click,2025-07-31 03:29:33,DSP-100,Awareness Blast,Display,,
u_01024,purchase,2025-07-31 03:32:16,,,,7d6b8648-2dce-4f04-bef0-0018a55b1002,270.19
u_01849,click,2025-07-31 03:33:13,SOC-011,Back-to-School,Paid Social,,
u_00829,click,2025-07-31 03:38:08,DSP-100,Awareness Blast,Display,,
u_01338,click,2025-07-31 03:40:27,AFF-200,Top Affiliates,Affiliate,,
u_01038,click,2025-07-31 03:42:40,SOC-011,Back-to-School,Paid Social,,
u_01955,click,2025-07-31 03:44:05,DSP-100,Awareness Blast,Display,,
u_00839,click,2025-07-31 03:46:22,SEA-001,Brand Search,Paid Search,,
u_01684,purchase,2025-07-31 03:53:41,,,,63f2aaa2-169b-4426-ad70-6f91746ad032,147.58
u_00126,click,2025-07-31 04:00:26,AFF-200,Top Affiliates,Affiliate,,
u_01716,purchase,2025-07-31 04:02:01,,,,c5130303-2211-4896-9b32-8f9e862fdf7d,82.33
u_01359,click,2025-07-31 04:02:17,SOC-010,Summer Splash,Paid Social,,
u_00826,click,2025-07-31 04:05:22,AFF-200,Top Affiliates,Affiliate,,
u_00757,click,2025-07-31 04:06:54,SOC-011,Back-to-School,Paid Social,,
u_00012,click,2025-07-31 04:08:25,SOC-011,Back-to-School,Paid Social,,
u_01600,click,2025-07-31 04:11:46,AFF-200,Top Affiliates,Affiliate,,
u_00600,click,2025-07-31 04:13:51,DSP-100,Awareness Blast,Display,,
u_00703,click,2025-07-31 04:16:23,SOC-011,Back-to-School,Paid Social,,
u_01329,click,2025-07-31 04:23:04,SEA-002,Competitor Conquest,Paid Search,,
u_00766,click,2025-07-31 04:23:25,SOC-011,Back-to-School,Paid Social,,
u_01374,click,2025-07-31 04:25:56,AFF-200,Top Affiliates,Affiliate,,
u_01259,click,2025-07-31 04:30:38,SOC-010,Summer Splash,Paid Social,,
u_00384,purchase,2025-07-31 04:33:54,,,,94d76b80-daa0-47dd-a805-ba6752e78683,145.09
u_01886,click,2025-07-31 04:34:30,SOC-011,Back-to-School,Paid Social,,
u_00766,click,2025-07-31 04:45:07,AFF-200,Top Affiliates,Affiliate,,
u_00583,click,2025-07-31 04:47:28,SEA-001,Brand Search,Paid Search,,
u_00149,click,2025-07-31 04:52:52,SEA-001,Brand Search,Paid Search,,
u_00363,click,2025-07-31 04:53:48,DSP-100,Awareness Blast,Display,,
u_01371,click,2025-07-31 04:58:20,SOC-011,Back-to-School,Paid Social,,
u_00235,click,2025-07-31 04:59:06,SEA-002,Competitor Conquest,Paid Search,,
u_01082,purchase,2025-07-31 05:02:28,,,,61a553a8-3ffa-4119-a24e-94c8c05d3792,31.88
u_00806,click,2025-07-31 05:02:35,DSP-100,Awareness Blast,Display,,
u_00378,click,2025-07-31 05:07:10,SOC-010,Summer Splash,Paid Social,,
u_01400,click,2025-07-31 05:07:25,DSP-100,Awareness Blast,Display,,
u_00101,click,2025-07-31 05:11:11,SOC-011,Back-to-School,Paid Social,,
u_00474,purchase,2025-07-31 05:19:07,,,,8f170252-394d-4321-9613-028aeb91b80f,103.95
u_00471,click,2025-07-31 05:29:49,SEA-002,Competitor Conquest,Paid Search,,
u_01124,click,2025-07-31 05:43:59,SEA-002,Competitor Conquest,Paid Search,,
u_01938,click,2025-07-31 05:46:42,AFF-200,Top Affiliates,Affiliate,,
u_00378,click,2025-07-31 06:04:18,AFF-200,Top Affiliates,Affiliate,,
u_01758,click,2025-07-31 06:06:37,SOC-011,Back-to-School,Paid Social,,
u_01678,purchase,2025-07-31 06:16:18,,,,bf2c701c-90f1-44ab-9347-a46999ca1acb,246.69
u_00288,purchase,2025-07-31 06:20:27,,,,7ed11ebe-281e-406b-a584-f34c8def80e9,47.12
u_00580,click,2025-07-31 06:22:48,DSP-100,Awareness Blast,Display,,
u_01354,purchase,2025-07-31 06:27:10,,,,7b66c5b4-ffa3-4f14-8971-f415aadb3a32,132.73
u_00796,purchase,2025-07-31 06:27:59,,,,1f0a6a20-e5eb-456a-a2e7-0790b4764472,240.49
u_00097,click,2025-07-31 06:28:28,DSP-100,Awareness Blast,Display,,
u_00302,purchase,2025-07-31 06:39:44,,,,f2eb4987-9d1b-42df-9c43-e2eef14ff4bf,84.16
u_01631,click,2025-07-31 06:39:48,SEA-002,Competitor Conquest,Paid Search,,
u_01395,click,2025-07-31 06:45:24,SOC-011,Back-to-School,Paid Social,,
u_01184,purchase,2025-07-31 06:47:19,,,,52604b70-d47b-4042-ada5-18658e6ec5af,130.43
u_00904,purchase,2025-07-31 06:50:20,,,,e1d1d493-f1a5-4d0b-938e-442c3fa91202,110.74
u_00122,click,2025-07-31 06:53:34,SOC-011,Back-to-School,Paid Social,,
u_01144,click,2025-07-31 07:07:19,AFF-200,Top Affiliates,Affiliate,,
u_01778,purchase,2025-07-31 07:07:53,,,,b6e94ad0-a836-4440-8179-cb961f1fa686,176.87
u_01166,click,2025-07-31 07:08:02,SOC-011,Back-to-School,Paid Social,,
u_01758,click,2025-07-31 07:10:53,SEA-002,Competitor Conquest,Paid Search,,
u_00288,click,2025-07-31 07:12:50,SOC-010,Summer Splash,Paid Social,,
u_01203,purchase,2025-07-31 07:17:57,,,,90ccf6f1-99cc-40f7-9ae6-f06f00a97b90,133.65
u_01333,click,2025-07-31 07:18:07,SEA-001,Brand Search,Paid Search,,
u_00781,click,2025-07-31 07:18:10,SEA-002,Competitor Conquest,Paid Search,,
u_00804,click,2025-07-31 07:21:37,AFF-200,Top Affiliates,Affiliate,,
u_01849,click,2025-07-31 07:22:22,SOC-010,Summer Splash,Paid Social,,
u_00930,click,2025-07-31 07:28:48,DSP-100,Awareness Blast,Display,,
u_01473,click,2025-07-31 07:29:19,DSP-100,Awareness Blast,Display,,
u_01581,click,2025-07-31 07:34:11,SOC-011,Back-to-School,Paid Social,,
u_01735,click,2025-07-31 07:41:04,DSP-100,Awareness Blast,Display,,
u_01317,click,2025-07-31 07:42:51,SEA-001,Brand Search,Paid Search,,
u_00030,purchase,2025-07-31 07:50:33,,,,cfd886cc-e8f3-4ab6-a584-3050e2785f65,127.32
u_00184,purchase,2025-07-31 07:52:59,,,,aedcaf75-95b6-432a-af2b-02000eb793d1,42.19
u_01097,purchase,2025-07-31 08:02:55,,,,a8075f79-e39e-4df1-9611-3cf3a010e3fb,96.5
u_01954,click,2025-07-31 08:14:55,AFF-200,Top Affiliates,Affiliate,,
u_01019,purchase,2025-07-31 08:17:27,,,,2e177cea-d505-44af-a641-b7d0028deb2c,23.04
u_00228,click,2025-07-31 08:17:51,DSP-100,Awareness Blast,Display,,
u_01658,click,2025-07-31 08:25:25,SOC-010,Summer Splash,Paid Social,,
u_01747,click,2025-07-31 08:32:39,SOC-011,Back-to-School,Paid Social,,
u_00022,purchase,2025-07-31 08:37:05,,,,1b2c890b-5a57-471a-9e69-a1d4b9790b02,68.81
u_00182,purchase,2025-07-31 08:43:17,,,,d960dad8-a867-4a22-a375-02e786ddb0c8,33.92
u_00833,click,2025-07-31 08:45:19,SOC-010,Summer Splash,Paid Social,,
u_00633,click,2025-07-31 08:48:29,SOC-010,Summer Splash,Paid Social,,
u_01510,click,2025-07-31 08:51:19,SOC-011,Back-to-School,Paid Social,,
u_00919,click,2025-07-31 08:51:57,SEA-001,Brand Search,Paid Search,,
u_00149,click,2025-07-31 08:56:39,SOC-011,Back-to-School,Paid Social,,
u_01001,click,2025-07-31 08:57:15,SOC-011,Back-to-School,Paid Social,,
u_00483,click,2025-07-31 09:14:24,AFF-200,Top Affiliates,Affiliate,,
u_00126,click,2025-07-31 09:15:35,DSP-100,Awareness Blast,Display,,
u_00158,click,2025-07-31 09:15:39,SOC-010,Summer Splash,Paid Social,,
u_00931,click,2025-07-31 09:20:37,DSP-100,Awareness Blast,Display,,
u_00908,click,2025-07-31 09:37:34,DSP-100,Awareness Blast,Display,,
u_00267,click,2025-07-31 09:43:42,SEA-001,Brand Search,Paid Search,,
u_00765,click,2025-07-31 09:44:21,SEA-002,Competitor Conquest,Paid Search,,
u_01011,click,2025-07-31 09:48:17,DSP-100,Awareness Blast,Display,,
u_01967,click,2025-07-31 09:57:10,AFF-200,Top Affiliates,Affiliate,,
u_01293,click,2025-07-31 09:58:35,SOC-011,Back-to-School,Paid Social,,
u_01867,click,2025-07-31 10:02:24,AFF-200,Top Affiliates,Affiliate,,
u_00394,purchase,2025-07-31 10:07:16,,,,f0cc38b2-502e-4b90-8213-1fb3c63c3b0b,95.63
u_00028,click,2025-07-31 10:12:18,SEA-001,Brand Search,Paid Search,,
u_01746,click,2025-07-31 10:13:17,SEA-001,Brand Search,Paid Search,,
u_01766,click,2025-07-31 10:18:29,SOC-011,Back-to-School,Paid Social,,
u_00136,purchase,2025-07-31 10:22:52,,,,00f31364-7a45-49e3-a71a-672d7d3a76e7,76.68
u_01518,click,2025-07-31 10:23:53,SEA-001,Brand Search,Paid Search,,
u_00688,click,2025-07-31 10:30:21,SEA-001,Brand Search,Paid Search,,
u_01766,click,2025-07-31 10:30:50,SEA-001,Brand Search,Paid Search,,
u_01868,click,2025-07-31 10:33:44,SOC-010,Summer Splash,Paid Social,,
u_00181,purchase,2025-07-31 10:45:02,,,,bda849aa-b8ba-4bb2-9f08-8a56ec907ae0,156.43
u_00126,click,2025-07-31 10:48:06,SOC-010,Summer Splash,Paid Social,,
u_01259,click,2025-07-31 10:51:53,SEA-002,Competitor Conquest,Paid Search,,
u_00460,click,2025-07-31 11:00:33,SOC-011,Back-to-School,Paid Social,,
u_01368,click,2025-07-31 11:01:06,AFF-200,Top Affiliates,Affiliate,,
u_00694,purchase,2025-07-31 11:06:34,,,,f79a80cc-ec1a-4a82-a622-d47e043e8621,227.64
u_01518,click,2025-07-31 11:06:53,SOC-011,Back-to-School,Paid Social,,
u_00122,purchase,2025-07-31 11:11:08,,,,c721e8cf-f84f-42fb-b688-123505ccc9df,102.32
u_01545,click,2025-07-31 11:18:12,SEA-002,Competitor Conquest,Paid Search,,
u_01234,click,2025-07-31 11:18:26,DSP-100,Awareness Blast,Display,,
u_01810,click,2025-07-31 11:22:46,SOC-011,Back-to-School,Paid Social,,
u_01432,click,2025-07-31 11:29:07,SOC-011,Back-to-School,Paid Social,,
u_00096,click,2025-07-31 11:46:38,SEA-001,Brand Search,Paid Search,,
u_00707,click,2025-07-31 11:48:14,AFF-200,Top Affiliates,Affiliate,,
u_01613,click,2025-07-31 11:49:09,SOC-010,Summer Splash,Paid Social,,
u_00887,click,2025-07-31 11:53:23,SEA-001,Brand Search,Paid Search,,
u_01613,click,2025-07-31 11:56:23,SOC-011,Back-to-School,Paid Social,,
u_00696,click,2025-07-31 11:58:29,SEA-002,Competitor Conquest,Paid Search,,
u_01410,purchase,2025-07-31 12:00:27,,,,32e11536-5414-4d88-bfca-045ab3eb6e9c,58.73
u_00661,click,2025-07-31 12:02:54,SEA-002,Competitor Conquest,Paid Search,,
u_01338,click,2025-07-31 12:08:21,SOC-011,Back-to-School,Paid Social,,
u_00339,click,2025-07-31 12:09:39,SOC-011,Back-to-School,Paid Social,,
u_01293,click,2025-07-31 12:15:33,SEA-002,Competitor Conquest,Paid Search,,
u_01585,click,2025-07-31 12:31:04,SOC-010,Summer Splash,Paid Social,,
u_01788,click,2025-07-31 12:34:52,DSP-100,Awareness Blast,Display,,
u_00002,purchase,2025-07-31 12:41:57,,,,f64640fd-fd7a-41c4-9595-5d5b2af00f33,47.06
u_00711,purchase,2025-07-31 12:43:42,,,,93c9efe1-350d-4fe2-a891-99d5b02b9fcc,79.63
u_01420,purchase,2025-07-31 12:44:34,,,,813edade-357a-4acd-b184-d62178ca5b51,101.78
u_00761,purchase,2025-07-31 12:44:59,,,,f6aeb754-c361-463e-a271-480bb4d8a59a,35.95
u_01923,click,2025-07-31 12:47:29,AFF-200,Top Affiliates,Affiliate,,
u_00027,purchase,2025-07-31 12:51:49,,,,97bda3dd-5cea-43aa-afc1-ff1143099031,162.62
u_01863,click,2025-07-31 12:57:30,AFF-200,Top Affiliates,Affiliate,,
u_00661,click,2025-07-31 13:01:48,SOC-010,Summer Splash,Paid Social,,
u_00730,click,2025-07-31 13:08:07,DSP-100,Awareness Blast,Display,,
u_00378,click,2025-07-31 13:16:25,DSP-100,Awareness Blast,Display,,
u_00339,click,2025-07-31 13:17:53,SEA-002,Competitor Conquest,Paid Search,,
u_00688,click,2025-07-31 13:20:01,SOC-010,Summer Splash,Paid Social,,
u_01863,click,2025-07-31 13:20:16,SOC-011,Back-to-School,Paid Social,,
u_00149,click,2025-07-31 13:22:42,DSP-100,Awareness Blast,Display,,
u_00398,click,2025-07-31 13:22:59,AFF-200,Top Affiliates,Affiliate,,
u_00003,click,2025-07-31 13:30:57,AFF-200,Top Affiliates,Affiliate,,
u_01016,purchase,2025-07-31 13:36:34,,,,fc3e0fe0-4831-4ee3-b70c-e49d3a7951c4,111.28
u_01035,click,2025-07-31 13:38:47,DSP-100,Awareness Blast,Display,,
